dataid,active_record,building_type,city,state,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,egauge_1s_min_time,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,water_ert_min_time,water_ert_max_time,water_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,number_of_nests,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines,energy_storage_system,energy_storage_system_l1,energy_storage_system_l2
3544,,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2015-03-31 09:59:00-05:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-13 07:43:12-05:00,2018-08-19 23:40:03.864740-05:00,64%,,,,2011-02-01,2018-08-22,2008.0,1185.0,602.0,583.0,0.0,,,yes,West,4.5,,4.5,,,yes,,yes,yes,,,,,,yes,yes,,,CCET - Control,,,,,
1800,,Single-Family Home 001 (Master),Austin,Texas,2012-12-11 18:00:00-06:00,2018-12-26 04:59:00-06:00,100%,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:23-05:00,2018-07-27 20:23:46.003458-05:00,68%,,,,2011-02-01,2019-01-22,2008.0,2075.0,2075.0,0.0,0.0,,,yes,South;West,9.99,4.995,4.995,,,yes,,,yes,yes,yes,,,,yes,yes,,,CCET - Pricing Trial,,yes,,,
5193,,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:58:45-05:00,2019-03-06 17:59:11.533150-06:00,72%,,,,2011-02-01,2019-03-08,2008.0,2001.0,1435.0,566.0,0.0,,,,,,,,,,yes,,,,,,,,,yes,yes,,,,,,,,
4447,,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2019-03-14 02:53:00-05:00,98%,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,yes,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,2016-01-17 08:06:00-06:00,2019-04-02 14:44:00-05:00,0%,2012-04-12 18:45:53-05:00,2019-04-22 18:55:38.857628-05:00,83%,,,,2011-02-01,2019-04-25,2010.0,2713.0,1514.0,1199.0,0.0,,,yes,South,6.37,6.37,0.0,0.0,,yes,,yes,,,yes,,,,yes,yes,,,CCET - Text Message,,,,,
2638,,Town Home,Austin,Texas,2012-05-11 07:57:00-05:00,2019-05-19 15:59:00-05:00,88%,2019-03-01 18:00:00-06:00,2019-05-19 15:00:00-05:00,100%,yes,,,,,,,,,,,,,yes,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,2015-08-20 14:11:15.844351-05:00,2019-04-04 23:59:00-05:00,98%,2012-04-12 09:52:15-05:00,2019-05-19 18:47:14.831597-05:00,76%,,,,2011-02-01,2019-05-22,2008.0,1970.0,1013.0,957.0,0.0,0.0,0.0,yes,South,4.655,4.655,0.0,,,yes,,yes,yes,,yes,yes,yes,,yes,yes,,,CCET - UT Text,,,,,
2337,,Single-Family Home 001 (Master),Austin,Texas,2012-05-11 19:00:00-05:00,2019-06-20 09:59:00-05:00,100%,2019-03-03 07:48:00-06:00,2019-06-20 09:00:00-05:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:51:27-05:00,2017-01-08 10:23:48-06:00,34%,,,,2011-02-01,2019-06-07,2008.0,1439.0,1439.0,0.0,0.0,,,yes,South,4.995,4.995,0.0,,,yes,,yes,,,,yes,yes,,yes,yes,,,CCET - Portal Only,,,,,
6423,,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2019-06-03 13:59:00-05:00,100%,2019-03-11 19:00:00-05:00,2019-06-03 13:00:00-05:00,100%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:43-05:00,2013-05-10 16:29:09-05:00,100%,,,,2011-02-01,2019-06-07,2008.0,1544.0,1096.0,448.0,0.0,,,yes,West,4.8,,4.8,,,yes,,yes,,,,,yes,,yes,yes,,,CCET - Portal Only,,,,,
4590,,Single-Family Home 001 (Master),Austin,Texas,2013-07-12 19:00:00-05:00,2016-07-17 03:59:00-05:00,99%,,,,yes,,,,,,,yes,yes,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,2012-04-11 18:57:36-05:00,2015-01-10 03:29:24-06:00,39%,,,,2011-02-01,2019-07-03,2008.0,2669.0,1455.0,1214.0,0.0,,,,,,,,,,yes,,yes,yes,,yes,,,,yes,yes,,,CCET - Control,,,,,
1801,,Single-Family Home 001 (Master),Austin,Texas,2012-10-27 19:00:00-05:00,2018-06-25 04:59:00-05:00,87%,,,,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:57-05:00,2019-09-01 18:41:46.616625-05:00,85%,,,,2011-02-01,2019-09-03,2008.0,2075.0,2075.0,0.0,0.0,,,yes,,12.425,,,,,yes,,yes,,,,,,,yes,yes,,,CCET - Portal Only,,,,,
6990,,Single-Family Home 001 (Master),Austin,Texas,2012-07-13 11:45:00-05:00,2021-08-13 09:59:00-05:00,97%,2018-01-01 02:00:00-06:00,2021-08-13 09:00:00-05:00,99%,yes,,,,,yes,,yes,,,,,,yes,,,yes,,yes,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,2012-04-11 18:56:56-05:00,2013-05-10 16:28:57-05:00,100%,2019-11-13 10:11:00-06:00,2020-09-05 14:37:00-05:00,91%,2011-02-01,2021-09-01,2008.0,2345.0,1385.0,960.0,0.0,,,yes,South;West,6.615,3.43,3.185,,,yes,,yes,,,yes,,,,yes,yes,,,CCET - Pricing Trial,,yes,,,
9160,,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2021-11-17 08:59:00-06:00,98%,2018-01-01 02:00:00-06:00,2021-11-17 08:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,,,yes,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:56-05:00,2020-07-15 18:06:32.253945-05:00,57%,,,,2011-02-01,2021-12-03,2008.0,2310.0,1385.0,925.0,0.0,,,yes,South;West,4.5,1.98,2.52,,,yes,,yes,yes,,,,,,yes,yes,,,CCET - Portal Only,,,,,
18,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-27 14:05:20.800780-06:00,2020-05-29 01:50:08.632412-05:00,5%,,,,2011-02-01,,2009.0,1439.0,1439.0,0.0,0.0,,,yes,West,3.33,0.0,3.33,0.0,,yes,,yes,,,,,,,yes,yes,,,,,,,,
35,yes,Single-Family Home 001 (Master),Austin,Texas,2021-07-16 19:00:00-05:00,2021-12-29 04:59:00-06:00,100%,2021-07-16 19:00:00-05:00,2021-12-29 04:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,2012-04-11 18:59:59-05:00,2020-05-09 16:13:26.374791-05:00,83%,,,,2011-02-01,,2008.0,1240.0,620.0,620.0,0.0,,,,,,,,,,yes,,,,,yes,,yes,,yes,yes,,,,,,,,
114,yes,Single-Family Home 001 (Master),Austin,Texas,2013-10-15 19:00:00-05:00,2019-11-10 08:59:00-06:00,99%,2019-02-22 06:00:00-06:00,2019-11-10 08:00:00-06:00,100%,yes,,,,,yes,,yes,yes,,,,,yes,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:25-05:00,2018-02-07 21:09:13.879394-06:00,72%,,,,2011-02-01,,2008.0,1842.0,1379.0,463.0,0.0,,,yes,,3.5,,,,,yes,yes,yes,yes,,yes,,,,yes,yes,,,CCET - Pricing Trial,,,,,
370,yes,Single-Family Home 001 (Master),Austin,Texas,2012-07-11 00:00:00-05:00,2021-12-29 04:59:00-06:00,84%,2019-03-02 01:00:00-06:00,2021-12-28 21:00:00-06:00,48%,yes,,,,,,,yes,,,,,,yes,,,yes,,,,yes,,,,,yes,,,,yes,,,,,,,,,yes,yes,yes,yes,yes,,,,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:58:33-05:00,2020-10-04 03:01:55.054097-05:00,82%,,,,2011-02-01,,2007.0,2680.0,2680.0,0.0,0.0,,,yes,South;West,6.105,2.035,4.07,,,yes,yes,yes,,yes,,,,,yes,yes,,,CCET - Pricing Trial,,,,,
545,yes,Single-Family Home 001 (Master),Austin,Texas,2012-08-12 19:00:00-05:00,2021-12-29 06:59:00-06:00,98%,2018-02-14 13:03:58-06:00,2021-12-29 04:00:00-06:00,99%,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,,yes,yes,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,2012-04-12 18:33:48-05:00,2016-01-26 10:42:51-06:00,28%,,,,2011-02-01,,2007.0,2345.0,1385.0,960.0,0.0,,,yes,South;West,3.15,1.4,1.75,,,yes,yes,yes,,yes,yes,,yes,,yes,yes,,,CCET - Text Message,,,,,
585,yes,Single-Family Home 001 (Master),Austin,Texas,2012-01-01 00:00:00-06:00,2017-12-31 17:59:00-06:00,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:59:05-05:00,2020-07-15 11:37:34.378715-05:00,57%,,,,2011-02-01,,2008.0,1720.0,1720.0,0.0,0.0,,,yes,West,4.995,,4.995,,,yes,,,yes,,,,,,yes,yes,,,CCET - UT Text,,,,,
661,yes,Single-Family Home 001 (Master),Austin,Texas,2013-09-07 19:00:00-05:00,2021-12-29 06:59:00-06:00,98%,2018-01-01 00:00:00-06:00,2021-12-23 19:00:00-06:00,97%,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,2016-01-01 00:00:00-06:00,2018-08-16 23:59:00-05:00,94%,2012-05-25 06:30:18-05:00,2019-08-21 19:50:59.725934-05:00,56%,,,,2011-02-01,,2007.0,1842.0,1379.0,463.0,0.0,,,yes,South,6.3,6.3,,,,yes,,yes,,yes,yes,yes,yes,,yes,yes,,,CCET - Pricing Trial,,yes,,,
744,yes,Single-Family Home 001 (Master),Austin,Texas,2012-01-01 00:00:00-06:00,2021-12-29 06:59:00-06:00,99%,2019-03-05 18:00:00-06:00,2021-12-29 04:00:00-06:00,97%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:58:50-05:00,2020-07-15 06:42:18.696725-05:00,86%,,,,2011-02-01,,,2351.0,,,,,,yes,South,5.92,5.92,0.0,,,yes,,yes,,,,yes,,,yes,yes,,,CCET - Text Message,,,,,
964,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:55:35-05:00,2013-05-10 14:55:50-05:00,93%,,,,2011-02-01,,2008.0,2919.0,1401.0,1518.0,0.0,,,,,,,,,,yes,,yes,,,,,,,yes,yes,,,,,,,,
1185,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-22 19:00:00-05:00,2021-12-29 04:59:00-06:00,91%,2018-01-01 00:00:00-06:00,2021-12-29 04:00:00-06:00,94%,yes,yes,,,,,,,,,,,yes,yes,,,yes,,,,yes,yes,yes,,,yes,,,,yes,yes,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,2012-05-01 12:00:00-05:00,2019-03-15 07:19:00-05:00,61%,2012-04-11 18:41:43-05:00,2019-10-18 06:33:44.119637-05:00,92%,2020-06-25 12:07:00-05:00,2020-09-29 17:45:00-05:00,95%,2011-02-01,,2007.0,2122.0,1162.0,960.0,0.0,,,yes,South;West,7.215,4.995,2.22,,2.0,yes,yes,yes,,,yes,yes,,,yes,yes,yes,,CCET - Pricing Trial,,yes,,,
1192,yes,Single-Family Home 001 (Master),Austin,Texas,2012-09-17 19:00:00-05:00,2021-09-17 08:59:00-05:00,95%,2019-03-18 19:00:00-05:00,2021-09-17 08:00:00-05:00,86%,yes,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,2015-08-20 14:20:00-05:00,2018-08-22 16:25:00-05:00,95%,2012-04-11 18:59:48-05:00,2013-05-10 16:29:20-05:00,100%,,,,2011-02-01,,2008.0,2122.0,1162.0,960.0,0.0,,,yes,South;West,6.25,3.25,3.0,,,yes,,,,,,,,,yes,yes,,,CCET - Portal Only,,,,,
1463,yes,Single-Family Home 001 (Master),Austin,Texas,2014-05-09 00:00:00-05:00,2019-05-17 13:59:00-05:00,80%,2019-03-29 19:00:00-05:00,2019-05-17 13:00:00-05:00,101%,yes,,,,,,,yes,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,yes,,,,,yes,,,,,,,,,,,2012-04-11 18:04:44-05:00,2017-01-08 07:14:46-06:00,22%,,,,2011-02-01,,2007.0,2236.0,793.0,1443.0,0.0,,,,,,,,,,yes,,yes,yes,yes,yes,yes,yes,,yes,yes,,,CCET - Control,,,,,
1642,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-11 19:00:00-05:00,2021-12-29 04:59:00-06:00,98%,2018-01-01 02:00:00-06:00,2021-12-28 01:00:00-06:00,100%,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,,yes,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,yes,yes,,,,,,,,2012-11-17 17:54:40-06:00,2016-01-26 11:27:09-06:00,15%,2019-12-05 13:04:00-06:00,2021-04-09 14:40:00-05:00,69%,2011-02-01,,2007.0,1720.0,1720.0,0.0,0.0,,,yes,South;West,6.37,3.43,2.94,,,yes,,yes,yes,yes,yes,yes,yes,,yes,yes,,,CCET - Control,,yes,,,
1718,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-15 19:00:00-05:00,2021-12-29 06:59:00-06:00,93%,2014-10-01 00:00:00-05:00,2021-12-29 04:00:00-06:00,61%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,2012-09-26 18:59:27-05:00,2015-10-28 23:34:00-05:00,3%,2012-04-11 18:16:55-05:00,2020-10-08 18:21:09.520509-05:00,91%,,,,2011-02-01,,2008.0,2710.0,1508.0,1202.0,0.0,,,yes,South;West,5.88,2.45,3.43,,,yes,,yes,,,,,,,yes,yes,,,CCET - Text Message,,,,,
1852,yes,Town Home,Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:58:55-05:00,2015-01-04 06:57:48-06:00,39%,,,,2011-02-01,,2008.0,1240.0,620.0,620.0,0.0,,,,,,,,,,yes,,yes,,,yes,,,,yes,yes,,,,,,,,
2018,yes,Single-Family Home 001 (Master),Austin,Texas,2013-11-13 18:00:00-06:00,2021-12-29 04:59:00-06:00,92%,2019-02-28 18:00:00-06:00,2021-12-23 08:00:00-06:00,100%,yes,yes,,,,yes,yes,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,yes,,,yes,,,,,,yes,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,yes,yes,yes,,,,yes,,,,,yes,,,,,,,,2012-04-11 18:59:00-05:00,2020-01-29 17:26:39.947320-06:00,67%,,,,2011-02-01,,2008.0,3023.0,1473.0,1550.0,0.0,,,yes,South;West,7.8,4.68,3.12,,,yes,,,,,,,,,yes,yes,,,,,yes,,,
2129,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-15 19:00:00-05:00,2021-12-29 06:59:00-06:00,94%,2019-02-28 18:00:00-06:00,2021-12-26 19:00:00-06:00,97%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,yes,,,,,,,,,,2015-09-28 15:49:00-05:00,2017-09-01 13:53:00-05:00,82%,2012-04-11 18:58:37-05:00,2018-04-16 23:39:13-05:00,80%,2019-12-16 11:04:00-06:00,2020-09-09 11:03:00-05:00,95%,2011-02-01,,2008.0,2075.0,2075.0,0.0,0.0,,,yes,South;West,8.64,5.76,2.88,,,yes,,yes,yes,yes,yes,yes,yes,,yes,yes,,,CCET - Control,,,,,
2233,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-02 19:00:00-05:00,2021-12-29 04:59:00-06:00,97%,2018-01-01 02:00:00-06:00,2021-12-29 02:00:00-06:00,98%,yes,,,,,yes,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,,2012-04-12 07:30:15-05:00,2020-10-08 18:54:13.719797-05:00,77%,,,,2011-02-01,,2008.0,3245.0,1779.0,1466.0,0.0,,,yes,South,6.25,6.25,0.0,,,yes,,yes,,yes,,,,,yes,yes,,,CCET - Portal Only,,,,,
2335,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-26 00:00:00-05:00,2021-12-29 06:59:00-06:00,97%,2018-01-01 01:00:00-06:00,2021-12-29 04:00:00-06:00,100%,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,yes,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,,2012-04-11 18:59:40-05:00,2020-01-29 17:16:26.417881-06:00,86%,2019-11-20 10:04:00-06:00,2021-04-09 14:41:00-05:00,87%,2011-02-01,,2008.0,2710.0,1508.0,1202.0,0.0,,,yes,South;West,5.92,4.44,1.48,,,yes,yes,yes,,,yes,yes,yes,,yes,yes,yes,,CCET - Pricing Trial,,,,,
2345,yes,Town Home,Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:59:51-05:00,2013-05-10 16:29:16-05:00,100%,,,,2011-02-01,,2008.0,1748.0,1010.0,738.0,0.0,,,,,,,,,,yes,,yes,,yes,yes,yes,,,yes,yes,,,,,,,,
2461,yes,Single-Family Home 001 (Master),Austin,Texas,2014-04-22 00:00:00-05:00,2021-12-29 04:59:00-06:00,98%,2018-01-01 02:00:00-06:00,2021-12-28 17:00:00-06:00,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,yes,,,,,2015-08-21 08:58:00-05:00,2018-01-08 23:59:00-06:00,92%,2012-04-11 18:59:51-05:00,2020-10-08 18:54:06.133595-05:00,87%,2019-11-13 15:04:00-06:00,2021-04-09 14:41:00-05:00,93%,2011-02-01,,2008.0,2075.0,2075.0,0.0,0.0,,,yes,South,8.175,8.175,,,,yes,,yes,yes,,yes,,,,yes,yes,,,CCET - Control,,,,,
2645,yes,Single-Family Home 001 (Master),Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:59:50-05:00,2020-07-15 19:19:14.626795-05:00,32%,,,,2011-02-01,,2008.0,2075.0,2075.0,0.0,0.0,,,,,,,,,,yes,,yes,,,,,,,yes,yes,,,,,,,,
2653,yes,Town Home,Austin,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11 18:59:41-05:00,2013-05-10 16:28:58-05:00,100%,,,,2011-02-01,,2008.0,2020.0,1074.0,946.0,0.0,,,,,,,,,,yes,,yes,yes,,,,,,yes,yes,,,,,,,,
2814,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-14 19:00:00-05:00,2021-12-29 06:59:00-06:00,100%,2014-04-09 13:32:50-05:00,2021-12-28 15:00:00-06:00,72%,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,yes,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,,,,,,,,,yes,,yes,,,yes,,,,,,,,,,,,,2012-04-11 18:59:20-05:00,2019-12-10 12:23:14.779288-06:00,21%,2014-04-04 09:23:00-05:00,2017-10-11 06:59:00-05:00,100%,2011-02-01,,2009.0,1842.0,1379.0,463.0,0.0,,,yes,West,6.21,,6.21,,,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,CCET - Control,,,,,
2818,yes,Single-Family Home 001 (Master),Austin,Texas,2012-10-20 19:00:00-05:00,2021-12-29 06:59:00-06:00,98%,2018-01-01 02:00:00-06:00,2021-12-26 21:00:00-06:00,100%,yes,,,,,yes,,yes,,,,,,,,,yes,,,,yes,,,yes,,yes,,,,yes,,,,,,,,,yes,,yes,yes,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,yes,,,yes,,,,,,,,2012-04-11 18:45:51-05:00,2018-07-01 05:26:25.371037-05:00,59%,2019-11-22 10:04:00-06:00,2021-04-09 14:41:00-05:00,79%,2011-02-01,,2007.0,2345.0,1385.0,960.0,0.0,,,yes,South;West,5.39,2.695,2.695,,,yes,,yes,,,yes,yes,yes,,yes,yes,,,CCET - Pricing Trial,,,,,
2859,yes,Single-Family Home 001 (Master),Austin,Texas,2014-05-29 00:00:00-05:00,2021-12-29 04:59:00-06:00,98%,2019-03-01 18:00:00-06:00,2021-12-27 19:00:00-06:00,96%,yes,,,,,yes,,yes,yes,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,yes,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,2012-04-11 18:59:49-05:00,2013-05-10 16:27:05-05:00,99%,,,,2011-02-01,,2008.0,1252.0,1252.0,0.0,0.0,,,,,,,,,,yes,,yes,yes,yes,yes,,,,yes,yes,,,,,,,,
2945,yes,Single-Family Home 001 (Master),Austin,Texas,2012-05-15 19:00:00-05:00,2021-12-29 04:59:00-06:00,97%,2014-10-01 00:00:00-05:00,2021-12-29 02:00:00-06:00,97%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,yes,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,2012-05-01 13:00:00-05:00,2015-10-28 23:54:00-05:00,15%,2012-04-11 18:59:40-05:00,2018-04-16 23:36:37-05:00,83%,,,,2011-02-01,,2007.0,1720.0,1720.0,0.0,0.0,,,yes,South;West,5.145,,2.035,,,yes,,,,,,,,,yes,yes,,,CCET - UT Text,,,,,
3009,yes,Single-Family Home 001 (Master),Austin,Texas,2014-02-23 18:00:00-06:00,2021-12-29 04:59:00-06:00,99%,2019-03-02 18:00:00-06:00,2021-12-28 23:00:00-06:00,99%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,2012-04-11 18:52:06-05:00,2013-05-10 16:29:36-05:00,100%,2019-12-01 11:04:00-06:00,2021-04-09 14:41:00-05:00,89%,2011-02-01,,2008.0,1252.0,1252.0,0.0,0.0,,,yes,South,6.25,6.25,,,,yes,,yes,,yes,yes,yes,yes,,yes,yes,,,CCET - Portal Only,,,,,
3039,yes,Single-Family Home 001 (Master),Austin,Texas,2012-10-26 19:00:00-05:00,2021-12-29 04:59:00-06:00,98%,2018-01-01 01:00:00-06:00,2021-12-27 17:00:00-06:00,99%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,yes,yes,,,,,yes,,,,,,,,,,,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,yes,yes,,yes,,,,2012-04-11 18:51:24-05:00,2020-10-08 18:54:00.817984-05:00,84%,2020-01-29 12:04:00-06:00,2021-04-09 14:41:00-05:00,49%,2011-02-01,,2010.0,3246.0,1706.0,1540.0,0.0,,,yes,West,6.25,0.0,6.25,0.0,,yes,,yes,,,yes,yes,,,yes,yes,,,CCET - Pricing Trial,,,,,
